175553,John Coltrane,0.02106390575,0.002677615137,0.005383470561,0.04237606963,0.002281484471,0.01159877071,0.2562263432,0.02164748775,28,90,348,0.2775119617,88,9
100160,The Kinks,0.03427347376,0.001428061407,0.0002251262606,0.09337045499,0.002690453496,0.00147913991,0.1976456894,0.02341708543,45,147,616,0.1428571429,95,8
22124,Slayer,0.01231702963,0.003034630489,0.0009577236152,0.005015200286,0.0004868277054,5.14E-10,0.05325455095,0.05485636115,6,63,434,0.1046511628,71,9
942529,Buddy Guy,0.007140307033,0.003034630489,0.0003764222192,0.06353686797,0.0008847267217,0.0205393217,0.2397552186,0.09617794486,5,35,235,0.1016949153,166,16
446509,Metallica,0.01999285969,0.005176722599,0.00927958303,0.00871432094,0.0007350274023,2.86E-06,0.09840425343,0.03657918735,24,88,500,0.08937198068,63,13
603590,Aswad,0.002677615137,0.003748661192,0.0003386181563,0.001594294879,0.0001739069396,2.96E-11,0.04741261534,0.08253968254,1,14,110,0.08646616541,29,9
617844,Albert King,0.00642627633,0.001428061407,0.0007497638439,0.04210024438,0.0008409256912,0.0406809779,0.2215975804,0.1170550847,6,30,206,0.07194244604,10,8
160848,Gregory Isaacs,0.003570153517,0.002320599786,0.0002309438638,0.001527402576,0.0002241933465,3.35E-11,0.05252885526,0.07481060606,5,15,81,0.06022584693,138,11
59156,B.B. King,0.009639414495,0.001785076758,0.0003586530002,0.05178548449,0.001066072017,0.04044125975,0.2393237366,0.06203473945,12,42,257,0.05569620253,54,11
631774,The Byrds,0.02820421278,0.003570153517,0.01198080571,0.04980678247,0.001804985143,0.006935693547,0.2299071594,0.02720289487,16,142,1163,0.05478087649,171,12
418740,Sex Pistols,0.0273116744,0.004105676544,0.01414567801,0.04344251248,0.002059622385,0.0001212376736,0.1375098125,0.03538961039,29,124,873,0.05241935484,21,8
41874,The Beach Boys,0.0332024277,0.002320599786,0.005288798154,0.05619403156,0.002068908734,0.004244743476,0.2224411774,0.01900918735,54,132,673,0.05063291139,50,8
91650,Black Flag,0.01660121385,0.003213138165,0.00460538639,0.01570675594,0.0008832161142,2.92E-05,0.120503162,0.04430794431,17,76,573,0.0495049505,33,10
577627,The Who,0.0265976437,0.003570153517,0.001765403004,0.08059259495,0.002306009397,0.001389555388,0.2027050035,0.03194561848,22,127,1081,0.04464285714,52,11
17748,Patti LaBelle,0.004641199572,0.001785076758,0.001272066864,0.003523328907,0.0003004838102,8.22E-11,0.06257129564,0.05396825397,2,24,239,0.04408060453,181,8
354105,Jimi Hendrix,0.03588004284,0.005712245627,0.009002163936,0.08327702965,0.003209346031,0.01326087412,0.2773236511,0.02090502091,42,159,1234,0.0375,53,8
5441,Pantera,0.006604784006,0.004998214923,0.0004679730298,0.002473430782,0.0002305363532,9.85E-11,0.02878634473,0.07379807692,1,36,396,0.03720238095,63,16
414251,Otis Redding,0.01767225991,0.002320599786,0.002033789827,0.03628474301,0.001378023729,0.00792802662,0.2458224561,0.02099420849,33,66,312,0.03693931398,18,8
608945,Brandy,0.003927168868,0.001785076758,0.0002482213412,0.001274107293,0.0002207615415,1.05E-21,0.006158514816,0.07358870968,5,17,129,0.03571428571,26,12
757342,blink-182,0.00642627633,0.003391645841,0.0001934451591,0.001806903973,0.0002843215202,8.61E-23,0.007809710818,0.04949494949,6,30,277,0.03543913713,159,12
501407,Moțrhead,0.009817922171,0.002677615137,0.0004785799025,0.01018549341,0.0005941321346,2.21E-06,0.09316927648,0.07412008282,2,53,630,0.03157894737,17,12
234325,Loretta Lynn,0.008389860764,0.001785076758,0.0003720383092,0.005451188233,0.0003292115569,2.86E-05,0.1374803997,0.0701754386,16,31,155,0.03105590062,16,13
28166,Slim Harpo,0.004105676544,0.001785076758,0.0004673626697,0.06416228193,0.001100374425,0.00997935774,0.2211528095,0.103219697,3,20,206,0.02925989673,29,13
531986,David Bowie,0.04248482685,0.004462691896,0.005542975419,0.05417713196,0.002455445467,0.0002140884095,0.1370991749,0.0209560851,61,177,1326,0.02910958904,169,18
210991,Destiny's Child,0.002856122813,0.003391645841,5.13E-05,0.001032317181,0.0001279216165,1.57E-22,0.004673655513,0.08067226891,2,14,146,0.02849740933,35,16
410219,Merle Haggard,0.01785076758,0.002499107462,0.0005698529469,0.02405817877,0.0009371745112,0.008527864552,0.2030786041,0.0413755628,32,68,388,0.02162718847,389,29
592954,Tim McGraw,0.003927168868,0.003213138165,0.0002680491376,0.001399270814,0.0001622048818,4.98E-11,0.008362790369,0.09487179487,4,18,171,0.01890034364,13,16
936206,Alabama,0.005533737951,0.002856122813,0.001538221597,0.002066407169,0.0003011554554,1.28E-10,0.01036803711,0.05827937095,7,24,205,0.01762820513,13,15
806542,Etta James,0.006604784006,0.001606569082,0.0002756015815,0.03051225737,0.0008088408587,0.008345798213,0.229346577,0.06086956522,8,29,255,0.01670951157,39,24
19241,Patty Loveless,0.003213138165,0.003391645841,6.05E-05,0.001406750828,0.0001261137258,5.35E-12,0.009617629,0.1223723724,1,17,206,0.01643192488,615,31
852855,Roxy Music,0.01838629061,0.003034630489,0.001532266267,0.02138817382,0.001197393149,2.40E-05,0.117221274,0.03368347339,8,95,1177,0.01620029455,27,10
562304,The Stooges,0.0207068904,0.003748661192,0.001484970871,0.05464623725,0.001665561487,0.0002863352088,0.1341518312,0.04240017175,20,96,1010,0.01383125864,154,15
81561,Keith Whitley,0.003748661192,0.003034630489,0.0001444841091,0.001791360448,0.0001509910507,1.87E-10,0.01199927116,0.06614509246,1,20,272,0.01343784994,108,8
