"artist_id","artist_name","in_degree_centrality","out_degree_centrality","betweenness_centrality","katz_centrality","pagerank","eigenvector_centrality","closeness_centrality"
66915,"Bob Dylan",0.0694394858978936,0.0694394858978936,0.00703042660380642,0.188827100361686,0.00573701700640538,0.0318040785202507,0.305656074494393
754032,"The Beatles",0.109782220635487,0.109782220635487,0.0178538541912949,0.239583419696281,0.0090669910551985,0.0246873205225806,0.302325391337077
120521,"Chuck Berry",0.0283827204569797,0.0283827204569797,0.000486364046293434,0.247047999309156,0.00459028968005421,0.0755861668915142,0.295426096266643
128099,"James Brown",0.0274901820778294,0.0274901820778294,0.00922675185092907,0.125167961089507,0.00360401825093465,0.0499019478910435,0.295355954039653
824022,"Little Richard",0.0157086754730453,0.0157086754730453,0.000755734024240017,0.186167539751602,0.00387983946902024,0.070322453403056,0.293229739081596
180228,"Elvis Presley",0.0296322741877901,0.0296322741877901,0.00299182249165621,0.178426118589289,0.00368733235324174,0.0672933620447879,0.282711142283979
79016,"Billie Holiday",0.0189218136379864,0.0189218136379864,0.000195341517717666,0.069301191386172,0.0195699811969402,0.139397083889102,0.281447880962034
608701,"Muddy Waters",0.0201713673687969,0.0201713673687969,0.000294757852544176,0.200845020658078,0.00658553269225008,0.151866074587822,0.281002111204027
46861,"Ray Charles",0.0201713673687969,0.0201713673687969,0.00050210982523429,0.140737998266839,0.00440762617226908,0.110669474834651,0.28043392916643
287604,"Louis Jordan",0.00946090681899322,0.00946090681899322,5.11866986891603e-05,0.190284582136926,0.0134182282071958,0.363312256585286,0.278208794900627
