"artist_id","artist_name","in_degree_centrality","out_degree_centrality","betweenness_centrality","katz_centrality","pagerank","eigenvector_centrality","closeness_centrality"
120521,"Chuck Berry",0.0283827204569797,0.0283827204569797,0.000486364046293434,0.247047999309156,0.00459028968005421,0.0755861668915142,0.295426096266643
754032,"The Beatles",0.109782220635487,0.109782220635487,0.0178538541912949,0.239583419696281,0.0090669910551985,0.0246873205225806,0.302325391337077
608701,"Muddy Waters",0.0201713673687969,0.0201713673687969,0.000294757852544176,0.200845020658078,0.00658553269225008,0.151866074587822,0.281002111204027
287604,"Louis Jordan",0.00946090681899322,0.00946090681899322,5.11866986891603e-05,0.190284582136926,0.0134182282071958,0.363312256585286,0.278208794900627
66915,"Bob Dylan",0.0694394858978936,0.0694394858978936,0.00703042660380642,0.188827100361686,0.00573701700640538,0.0318040785202507,0.305656074494393
549797,"Hank Williams",0.0328454123527312,0.0328454123527312,6.32127171014446e-05,0.188237702656771,0.00485525658698733,0.148690166211872,0.273507763194109
824022,"Little Richard",0.0157086754730453,0.0157086754730453,0.000755734024240017,0.186167539751602,0.00387983946902024,0.070322453403056,0.293229739081596
180228,"Elvis Presley",0.0296322741877901,0.0296322741877901,0.00299182249165621,0.178426118589289,0.00368733235324174,0.0672933620447879,0.282711142283979
343396,"Roy Brown",0.00606926097822206,0.00606926097822206,3.31018948712366e-05,0.17774147340931,0.00398823982379513,0.198500871256064,0.25864228003193
276085,"Howlin' Wolf",0.017672259907176,0.017672259907176,4.00112499103088e-05,0.150947761862006,0.00348022615850754,0.103882572039792,0.267200592490239
