"artist_id","artist_name","in_degree_centrality","out_degree_centrality","betweenness_centrality","katz_centrality","pagerank","eigenvector_centrality","closeness_centrality"
754032,"The Beatles",0.109782220635487,0.109782220635487,0.0178538541912949,0.239583419696281,0.0090669910551985,0.0246873205225806,0.302325391337077
66915,"Bob Dylan",0.0694394858978936,0.0694394858978936,0.00703042660380642,0.188827100361686,0.00573701700640538,0.0318040785202507,0.305656074494393
894465,"The Rolling Stones",0.0569439485897894,0.0569439485897894,0.00847793109359501,0.145674358449483,0.00403490954273136,0.00948164623081103,0.250973753214614
531986,"David Bowie",0.0424848268475545,0.0424848268475545,0.00554297541870567,0.0541771319625749,0.00245544546652402,0.00021408840947415,0.137099174940302
139026,"Led Zeppelin",0.0394501963584434,0.0394501963584434,0.00258005994205225,0.0371940318264465,0.00186953538959534,4.5521209860948e-05,0.136812214129976
354105,"Jimi Hendrix",0.0358800428418422,0.0358800428418422,0.00900216393553246,0.0832770296498185,0.00320934603059732,0.013260874121961,0.277323651078366
100160,"The Kinks",0.0342734737593717,0.0342734737593717,0.00022512626061024,0.0933704549941329,0.00269045349625012,0.00147913990975151,0.197645689416551
41874,"The Beach Boys",0.0332024277043913,0.0332024277043913,0.00528879815405677,0.0561940315634053,0.00206890873449337,0.00424474347633073,0.222441177360313
549797,"Hank Williams",0.0328454123527312,0.0328454123527312,6.32127171014446e-05,0.188237702656771,0.00485525658698733,0.148690166211872,0.273507763194109
840402,"The Velvet Underground",0.032309889325241,0.032309889325241,0.00154161981736188,0.0804607121806548,0.00268415831844002,0.0005756856079697,0.143155376661931
